PEIMS DATA FOR SCHOOL YEAR 2016-2017
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT ML",227824002,"ELEMENTARY / SECONDARY","Grade 12",70
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT SO",227824001,"ELEMENTARY","Grade  2",14
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT SO",227824001,"ELEMENTARY","Grade  3",18
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT SO",227824001,"ELEMENTARY","Grade  4",25
"2016-2017",13,"TRAVIS COUNTY","EAST AUSTIN COLLEGE PREP",227824,"THE EAST AUSTIN COLLEGE PREP AT SO",227824001,"ELEMENTARY","Grade  5",44
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER",227828,"THE EXCEL CENTER",227828001,"HIGH SCHOOL","Grade  9",30
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER",227828,"THE EXCEL CENTER",227828001,"HIGH SCHOOL","Grade 10",55
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER",227828,"THE EXCEL CENTER",227828001,"HIGH SCHOOL","Grade 11",39
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER",227828,"THE EXCEL CENTER",227828001,"HIGH SCHOOL","Grade 12",89
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER (FOR ADULTS)",227827,"THE EXCEL CENTER (FOR ADULTS)",227827001,"HIGH SCHOOL","Grade  9",18
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER (FOR ADULTS)",227827,"THE EXCEL CENTER (FOR ADULTS)",227827001,"HIGH SCHOOL","Grade 10",50
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER (FOR ADULTS)",227827,"THE EXCEL CENTER (FOR ADULTS)",227827001,"HIGH SCHOOL","Grade 11",27
"2016-2017",13,"TRAVIS COUNTY","THE EXCEL CENTER (FOR ADULTS)",227827,"THE EXCEL CENTER (FOR ADULTS)",227827001,"HIGH SCHOOL","Grade 12",53
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Early Education",17
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Pre-kindergarten",40
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Kindergarten",61
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Grade  1",58
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Grade  2",57
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Grade  3",56
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Grade  4",61
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TIMMERMAN EL",227904103,"ELEMENTARY","Grade  5",71
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  2",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  3",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  4",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  5",8
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  6",8
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  7",13
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  8",9
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade  9",15
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"TNC CAMPUS (TEXAS NEUROREHABILITAT",227806024,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRAVIS CO J J A E P",227904008,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRAVIS CO J J A E P",227904008,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRAVIS CO J J A E P",227904008,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRAVIS CO J J A E P",227904008,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Grade  9",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY DAY SCHOOL",227901027,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY J J A E P",227901036,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Grade  8",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Grade  9",20
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Grade 10",12
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS COUNTY JUVENILE DETENTION C",227901030,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Grade  9",414
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Grade 10",334
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Grade 11",290
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS H S",227901007,"HIGH SCHOOL","Grade 12",294
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Early Education",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Pre-kindergarten",54
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Kindergarten",83
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Grade  1",84
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Grade  2",79
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Grade  3",80
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Grade  4",86
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"TRAVIS HTS EL",227901140,"ELEMENTARY","Grade  5",75
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNIVERSITY H S",227806043,"HIGH SCHOOL","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNIVERSITY H S",227806043,"HIGH SCHOOL","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNIVERSITY H S",227806043,"HIGH SCHOOL","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"UNIVERSITY OF TEXAS EL CHARTER SCH",227819101,"ELEMENTARY","Pre-kindergarten",40
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"UNIVERSITY OF TEXAS EL CHARTER SCH",227819101,"ELEMENTARY","Kindergarten",44
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"UNIVERSITY OF TEXAS EL CHARTER SCH",227819101,"ELEMENTARY","Grade  1",44
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"UNIVERSITY OF TEXAS EL CHARTER SCH",227819101,"ELEMENTARY","Grade  2",44
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"UNIVERSITY OF TEXAS EL CHARTER SCH",227819101,"ELEMENTARY","Grade  3",44
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"UNIVERSITY OF TEXAS EL CHARTER SCH",227819101,"ELEMENTARY","Grade  4",44
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"UNIVERSITY OF TEXAS EL CHARTER SCH",227819101,"ELEMENTARY","Grade  5",44
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNLIMITED VISIONS AFTERCARE",227806041,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNLIMITED VISIONS AFTERCARE",227806041,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNLIMITED VISIONS AFTERCARE",227806041,"ELEMENTARY / SECONDARY","Grade  9",27
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNLIMITED VISIONS AFTERCARE",227806041,"ELEMENTARY / SECONDARY","Grade 10",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNLIMITED VISIONS AFTERCARE",227806041,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UNLIMITED VISIONS AFTERCARE",227806041,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Early Education",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Pre-kindergarten",184
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"UPHAUS EARLY CHILDHOOD CENTER",227901177,"ELEMENTARY","Kindergarten",107
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806034,"ELEMENTARY / SECONDARY","Grade  4",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806034,"ELEMENTARY / SECONDARY","Grade  5",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806034,"ELEMENTARY / SECONDARY","Grade  6",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806034,"ELEMENTARY / SECONDARY","Grade  8",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806034,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806035,"ELEMENTARY / SECONDARY","Grade  9",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806034,"ELEMENTARY / SECONDARY","Grade 10",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806035,"ELEMENTARY / SECONDARY","Grade 10",6
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806034,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806035,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"UT - UNIVERSITY CHARTER SCHOOL AT",227806035,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"VALLEY VIEW EL",227909103,"ELEMENTARY","Kindergarten",76
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"VALLEY VIEW EL",227909103,"ELEMENTARY","Grade  1",84
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"VALLEY VIEW EL",227909103,"ELEMENTARY","Grade  2",74
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"VALLEY VIEW EL",227909103,"ELEMENTARY","Grade  3",99
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"VALLEY VIEW EL",227909103,"ELEMENTARY","Grade  4",92
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"VALLEY VIEW EL",227909103,"ELEMENTARY","Grade  5",73
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Early Education",5
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Pre-kindergarten",78
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Kindergarten",98
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Grade  1",94
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Grade  2",84
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Grade  3",74
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Grade  4",97
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WALNUT CREEK EL",227901141,"ELEMENTARY","Grade  5",75
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Grade  6",228
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Grade  7",225
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB M S",227901053,"MIDDLE SCHOOL","Grade  8",224
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Kindergarten",31
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Grade  1",50
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Grade  2",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Grade  3",56
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Grade  4",41
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WEBB PRI CENTER",227901193,"ELEMENTARY","Grade  5",40
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"WEST CYPRESS HILLS EL",227913106,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"WEST CYPRESS HILLS EL",227913106,"ELEMENTARY","Kindergarten",97
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"WEST CYPRESS HILLS EL",227913106,"ELEMENTARY","Grade  1",100
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"WEST CYPRESS HILLS EL",227913106,"ELEMENTARY","Grade  2",128
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"WEST CYPRESS HILLS EL",227913106,"ELEMENTARY","Grade  3",125
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"WEST CYPRESS HILLS EL",227913106,"ELEMENTARY","Grade  4",111
"2016-2017",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"WEST CYPRESS HILLS EL",227913106,"ELEMENTARY","Grade  5",113
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"WEST RIDGE MIDDLE",227909042,"MIDDLE SCHOOL","Grade  6",307
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"WEST RIDGE MIDDLE",227909042,"MIDDLE SCHOOL","Grade  7",316
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"WEST RIDGE MIDDLE",227909042,"MIDDLE SCHOOL","Grade  8",313
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"WESTLAKE H S",227909001,"HIGH SCHOOL","Grade  9",709
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"WESTLAKE H S",227909001,"HIGH SCHOOL","Grade 10",641
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"WESTLAKE H S",227909001,"HIGH SCHOOL","Grade 11",653
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"WESTLAKE H S",227909001,"HIGH SCHOOL","Grade 12",656
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WESTVIEW MIDDLE",227904042,"MIDDLE SCHOOL","Grade  6",257
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WESTVIEW MIDDLE",227904042,"MIDDLE SCHOOL","Grade  7",270
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WESTVIEW MIDDLE",227904042,"MIDDLE SCHOOL","Grade  8",275
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Early Education",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Pre-kindergarten",103
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Kindergarten",75
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Grade  1",83
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Grade  2",71
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Grade  3",81
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Grade  4",87
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WIDEN EL",227901175,"ELEMENTARY","Grade  5",52
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Early Education",7
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Pre-kindergarten",38
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Kindergarten",51
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Grade  1",62
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Grade  2",60
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Grade  3",65
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Grade  4",72
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WIELAND EL",227904117,"ELEMENTARY","Grade  5",52
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Early Education",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Pre-kindergarten",40
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Kindergarten",55
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Grade  1",68
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Grade  2",66
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Grade  3",77
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Grade  4",75
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"ELEMENTARY","Grade  5",71
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE EL",227904106,"ELEMENTARY","Grade  3",132
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE EL",227904106,"ELEMENTARY","Grade  4",142
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE EL",227904106,"ELEMENTARY","Grade  5",157
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE PRI",227904110,"ELEMENTARY","Early Education",14
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE PRI",227904110,"ELEMENTARY","Pre-kindergarten",43
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE PRI",227904110,"ELEMENTARY","Kindergarten",104
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE PRI",227904110,"ELEMENTARY","Grade  1",123
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"WINDERMERE PRI",227904110,"ELEMENTARY","Grade  2",123
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Pre-kindergarten",36
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"ELEMENTARY","Kindergarten",40
