PEIMS DATA FOR SCHOOL YEAR 2011-2012
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  5",116
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade  9",472
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade 10",447
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade 11",416
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade 12",385
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Early Education",23
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Pre-kindergarten",73
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Kindergarten",108
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  1",77
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  2",100
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  3",97
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  4",115
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  5",102
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Grade  6",361
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Grade  7",315
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Grade  8",311
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Kindergarten",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  1",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  2",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  4",8
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  5",5
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  6",9
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  7",9
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  8",16
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  9",19
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade 10",15
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade 11",12
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade 12",5
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade  7",11
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade  8",9
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade  9",30
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade 10",27
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade 11",31
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade 12",30
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Pre-kindergarten",62
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Kindergarten",92
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  1",86
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  2",69
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  3",71
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  4",66
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  5",74
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Early Education",16
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Pre-kindergarten",46
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Kindergarten",119
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  1",132
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  2",153
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  3",145
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  4",160
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  5",142
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Early Education",7
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Kindergarten",119
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  1",150
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  2",152
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  3",133
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  4",139
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  5",148
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Grade  6",467
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Grade  7",459
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Grade  8",439
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"NATIONAL ELITE GYMNASTICS",227806008,"Grade  3",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"NATIONAL ELITE GYMNASTICS",227806008,"Grade  4",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"NATIONAL ELITE GYMNASTICS",227806008,"Grade  5",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"NATIONAL ELITE GYMNASTICS",227806008,"Grade  6",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"NATIONAL ELITE GYMNASTICS",227806008,"Grade  7",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"NATIONAL ELITE GYMNASTICS",227806008,"Grade  9",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"NATIONAL ELITE GYMNASTICS",227806008,"Grade 10",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Pre-kindergarten",33
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Kindergarten",54
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  1",41
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  2",45
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  3",48
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  4",50
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  5",41
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  6",30
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Early Education",9
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Pre-kindergarten",50
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Kindergarten",93
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  1",82
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  2",111
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  3",90
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  4",85
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  5",94
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NOT APPLICABLE",227901000,"Early Education",25
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Pre-kindergarten",32
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Kindergarten",72
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Grade  1",72
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Grade  2",69
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Grade  3",66
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  4",70
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  5",71
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  6",68
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  7",70
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  8",64
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  9",62
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade 10",30
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade 11",27
"2011-2012",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade 12",26
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Grade  6",270
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Grade  7",385
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Grade  8",366
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Early Education",14
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Pre-kindergarten",39
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Kindergarten",118
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  1",140
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  2",118
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  3",125
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  4",107
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  5",107
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Pre-kindergarten",97
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Kindergarten",78
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  1",68
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  2",92
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  3",66
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  4",98
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  5",75
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Early Education",5
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Pre-kindergarten",42
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Kindergarten",40
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  1",48
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  2",43
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  3",38
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  4",34
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  5",29
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Early Education",12
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Pre-kindergarten",83
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Kindergarten",99
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  1",101
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  2",96
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  3",93
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  4",104
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  5",92
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  3",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  4",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  5",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  6",8
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  7",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  8",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  9",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade 12",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Early Education",6
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Pre-kindergarten",38
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Kindergarten",41
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  1",36
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  2",45
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  3",36
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  4",40
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  5",38
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Early Education",6
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Pre-kindergarten",104
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Kindergarten",86
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  1",101
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  2",106
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  3",101
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  4",99
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  5",83
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  6",87
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Pre-kindergarten",54
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Kindergarten",86
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  1",83
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  2",77
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  3",97
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  4",74
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  5",83
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Grade  6",353
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Grade  7",357
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Grade  8",327
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"Grade  6",326
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"Grade  7",333
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"Grade  8",349
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Pre-kindergarten",67
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Kindergarten",77
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  1",75
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  2",72
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  3",82
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  4",76
"2011-2012",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  5",73
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  6",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  7",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  8",7
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  9",8
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade 10",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade 11",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade  6",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade  7",-9999999
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade  8",14
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade  9",18
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade 10",7
"2011-2012",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade 11",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Early Education",-9999999
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Pre-kindergarten",48
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Kindergarten",153
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  1",175
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  2",158
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  3",157
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  4",158
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  5",147
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Grade  6",215
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Grade  7",175
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Grade  8",160
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Kindergarten",39
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  1",35
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  2",37
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  3",36
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  4",39
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  5",37
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  6",33
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Early Education",7
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Pre-kindergarten",85
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Kindergarten",71
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  1",81
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  2",54
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  3",66
"2011-2012",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  4",60
