PEIMS DATA FOR SCHOOL YEAR 2012-2013
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Level Name","Enrollment by Grade Level"
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Kindergarten",59
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  1",58
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  2",47
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  3",61
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  4",54
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  5",43
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MATHEWS EL",227901123,"Grade  6",37
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Kindergarten",144
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  1",139
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  2",132
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  3",108
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  4",112
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCBEE EL",227901165,"Grade  5",98
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade  9",515
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade 10",422
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade 11",419
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MCCALLUM H S",227901005,"Grade 12",384
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Early Education",16
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Pre-kindergarten",66
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Kindergarten",115
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  1",109
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  2",82
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  3",94
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  4",94
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENCHACA EL",227901147,"Grade  5",131
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Grade  6",269
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Grade  7",330
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MENDEZ M S",227901058,"Grade  8",287
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Kindergarten",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  2",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  3",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  4",7
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  5",8
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  6",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  7",5
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  8",17
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade  9",20
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade 10",12
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade 11",15
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"MERIDELL",227806007,"Grade 12",8
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade  7",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade  8",17
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade  9",21
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade 10",29
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade 11",34
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"METHODIST CHILDREN'S HOME",227806025,"Grade 12",19
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Pre-kindergarten",71
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Kindergarten",73
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  1",91
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  2",71
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  3",66
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  4",73
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"METZ EL",227901124,"Grade  5",49
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Early Education",13
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Pre-kindergarten",46
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Kindergarten",123
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  1",132
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  2",125
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  3",152
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  4",149
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MILLS EL",227901181,"Grade  5",156
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Early Education",8
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Kindergarten",123
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  1",127
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  2",155
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  3",151
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  4",138
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"MURCHISON EL",227904112,"Grade  5",148
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Grade  6",480
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Grade  7",513
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"MURCHISON M S",227901052,"Grade  8",478
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Pre-kindergarten",52
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Kindergarten",36
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  1",63
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  2",38
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  3",41
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  4",47
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"NORMAN EL",227901150,"Grade  5",40
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Early Education",11
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Pre-kindergarten",49
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Kindergarten",81
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  1",74
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  2",74
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  3",80
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  4",73
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"NORTHWEST EL",227904104,"Grade  5",73
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Pre-kindergarten",32
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Kindergarten",72
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Grade  1",72
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Grade  2",71
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS - MAGNOLIA MCCULLOUGH CAMPUS",227804102,"Grade  3",72
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  4",72
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  5",72
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  6",72
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  7",71
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  8",69
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade  9",59
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade 10",58
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade 11",27
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"NYOS CHARTER SCHOOL",227804101,"Grade 12",24
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Grade  6",250
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Grade  7",436
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"O HENRY M S",227901047,"Grade  8",391
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Early Education",15
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Pre-kindergarten",48
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Kindergarten",121
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  1",101
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  2",128
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  3",116
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  4",119
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK HILL EL",227901148,"Grade  5",99
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Pre-kindergarten",127
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Kindergarten",64
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  1",75
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  2",74
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  3",87
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  4",62
"2012-2013",13,"TRAVIS COUNTY","MANOR ISD",227907,"OAK MEADOWS EL",227907107,"Grade  5",81
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Pre-kindergarten",40
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Kindergarten",50
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  1",36
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  2",42
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  3",36
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  4",34
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OAK SPRINGS EL",227901125,"Grade  5",23
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Early Education",6
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Pre-kindergarten",84
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Kindergarten",93
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  1",89
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  2",96
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  3",89
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  4",85
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ODOM EL",227901156,"Grade  5",85
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  4",5
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  5",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  6",6
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  7",6
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OLYMPIA HILLS",227806031,"Grade  8",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Pre-kindergarten",51
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Kindergarten",50
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  1",54
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  2",53
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  3",51
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  4",40
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ORTEGA EL",227901126,"Grade  5",40
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Early Education",5
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Pre-kindergarten",112
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Kindergarten",118
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  1",98
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  2",101
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  3",107
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  4",109
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"OVERTON EL",227901189,"Grade  5",85
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Early Education",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Pre-kindergarten",73
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Kindergarten",74
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  1",92
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  2",84
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  3",80
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  4",92
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PALM EL",227901171,"Grade  5",73
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Grade  6",364
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Grade  7",359
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PAREDES M S",227901061,"Grade  8",344
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"Grade  6",329
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"Grade  7",324
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARK CREST MIDDLE",227904043,"Grade  8",337
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Pre-kindergarten",49
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Kindergarten",68
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  1",64
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  2",72
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  3",73
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  4",64
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"PARMER LANE EL",227904102,"Grade  5",70
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  6",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  7",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  8",7
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade  9",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade 10",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHFINDER CAMP",227806009,"Grade 12",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade  7",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade  8",11
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade  9",22
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade 10",5
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PATHWAYS 3H CAMPUS",227806023,"Grade 11",-9999999
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Early Education",6
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Pre-kindergarten",41
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Kindergarten",159
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  1",161
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  2",161
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  3",166
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  4",152
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PATTON EL",227901143,"Grade  5",155
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Grade  6",149
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Grade  7",193
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEARCE M S",227901048,"Grade  8",154
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Kindergarten",36
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  1",38
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  2",37
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  3",38
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  4",38
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  5",42
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PEASE EL",227901128,"Grade  6",32
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Early Education",8
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Pre-kindergarten",76
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Kindergarten",87
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  1",72
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  2",72
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  3",55
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  4",56
"2012-2013",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"PECAN SPRINGS EL",227901129,"Grade  5",56
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PEGASUS CAMPUS",227806020,"Grade  4",-9999999
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"PEGASUS CAMPUS",227806020,"Grade  5",-9999999
