PEIMS DATA FOR SCHOOL YEAR 2015-2016
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Ethnicity Name","Enrollment by Ethnicity"
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"Asian",12
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"Hispanic",364
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"Two or More Races",8
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WILLIAMS EL",227901166,"White",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"Black or African American",66
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"Asian",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"Hispanic",229
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WINN EL",227901157,"White",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"Black or African American",38
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"Asian",40
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"Hispanic",522
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOLDRIDGE EL",227901152,"White",26
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"Black or African American",34
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"American Indian or Alaska Native",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"Asian",7
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"Hispanic",533
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"WOOTEN EL",227901144,"White",36
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"Black or African American",54
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"Asian",11
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"Hispanic",305
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"Two or More Races",-9999999
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZAVALA EL",227901145,"White",9
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"Black or African American",6
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"American Indian or Alaska Native",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"Asian",5
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"Hispanic",185
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"Native Hawaiian/Other or Pacific Islander",0
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"Two or More Races",30
"2015-2016",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"ZILKER EL",227901146,"White",312

