Texas Education Agency

Total Enrollment Counts in Student Program and Special Populations Reports

PEIMS Data 2014-2015

"SCOPE","AGG_LEVEL","YEAR","DISTRICT NUMBER","DISTRICT NAME","REGION","TOTAL ENROLLMENT","TOTAL G & T STUDENTS","TOTAL CTE STUDENTS","TOTAL LEP STUDENTS","TOTAL BILINGUAL STUDENTS","TOTAL ESL STUDENTS","TOTAL ECONOMICALLY DISADVANTAGED STUDENTS","TOTAL TITLE I STUDENTS","TOTAL AT RISK STUDENTS","TOTAL MILITARY CONNECTED STUDENTS","TOTAL FOSTER CARE STUDENTS","TOTAL STUDENTS RECEIVING SPECIAL EDUCATION SERVICES","TOTAL DYSLEXIC STUDENTS"
"STATE","DISTRICT","2014-2015",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL",12,783,0,41,17,0,15,505,783,363,-9999999,0,45,11
"STATE","DISTRICT","2014-2015",161807,"HARMONY SCIENCE ACAD (WACO)",12,8633,681,1102,1699,0,1574,4979,8633,3409,0,0,453,82
"STATE","DISTRICT","2014-2015",161901,"CRAWFORD ISD",12,586,24,199,5,0,5,129,578,141,-9999999,-9999999,48,28
"STATE","DISTRICT","2014-2015",161903,"MIDWAY ISD",12,7664,954,2279,318,88,223,2373,2527,2525,141,31,523,218
"STATE","DISTRICT","2014-2015",161906,"LA VEGA ISD",12,2974,53,815,664,73,587,2488,2229,1858,25,17,196,163
"STATE","DISTRICT","2014-2015",161907,"LORENA ISD",12,1671,181,446,34,0,34,474,754,476,16,8,136,83
"STATE","DISTRICT","2014-2015",161908,"MART ISD",12,489,47,157,15,0,15,356,489,252,-9999999,0,59,6
"STATE","DISTRICT","2014-2015",161909,"MCGREGOR ISD",12,1373,123,308,172,61,111,971,667,706,0,0,99,11
"STATE","DISTRICT","2014-2015",161910,"MOODY ISD",12,696,34,211,41,0,41,447,696,386,12,-9999999,69,29
"STATE","DISTRICT","2014-2015",161912,"RIESEL ISD",12,596,58,212,-9999999,0,-9999999,252,596,86,7,-9999999,54,10
"STATE","DISTRICT","2014-2015",161914,"WACO ISD",12,14978,1349,3327,2830,809,1985,13033,14946,11489,7,33,1190,58
"STATE","DISTRICT","2014-2015",161916,"WEST ISD",12,1362,60,476,55,0,55,613,864,467,12,-9999999,86,53
"STATE","DISTRICT","2014-2015",161918,"AXTELL ISD",12,782,32,206,11,0,10,432,410,272,0,6,131,34
"STATE","DISTRICT","2014-2015",161919,"BRUCEVILLE-EDDY ISD",12,781,87,250,27,0,23,450,515,246,6,28,86,54
"STATE","DISTRICT","2014-2015",161920,"CHINA SPRING ISD",12,2463,238,855,36,0,36,626,805,589,72,6,233,147
"STATE","DISTRICT","2014-2015",161921,"CONNALLY ISD",12,2330,98,639,172,0,170,1834,1670,1469,11,19,182,44
"STATE","DISTRICT","2014-2015",161922,"ROBINSON ISD",12,2319,112,716,30,0,28,731,2319,925,24,-9999999,234,52
"STATE","DISTRICT","2014-2015",161923,"BOSQUEVILLE ISD",12,625,67,214,19,0,19,237,622,206,5,-9999999,65,16
"STATE","DISTRICT","2014-2015",161924,"HALLSBURG ISD",12,159,12,0,5,0,5,77,159,71,-9999999,0,9,-9999999
"STATE","DISTRICT","2014-2015",161925,"GHOLSON ISD",12,248,7,51,7,0,7,188,247,66,0,0,24,5
"STATE","DISTRICT","2014-2015",162904,"MCMULLEN COUNTY ISD",02,264,11,90,-9999999,0,-9999999,65,0,72,0,0,16,0
"STATE","DISTRICT","2014-2015",163901,"DEVINE ISD",20,1962,102,557,58,0,51,1091,983,984,33,20,178,108
"STATE","DISTRICT","2014-2015",163902,"D'HANIS ISD",20,342,35,130,-9999999,0,-9999999,181,342,143,-9999999,7,34,9
"STATE","DISTRICT","2014-2015",163903,"NATALIA ISD",20,1127,64,331,68,0,66,854,573,693,16,0,117,23
"STATE","DISTRICT","2014-2015",163904,"HONDO ISD",20,2140,191,534,49,0,49,1360,2140,1123,18,18,178,61
"STATE","DISTRICT","2014-2015",163908,"MEDINA VALLEY ISD",20,4218,220,1238,225,152,57,2112,2111,1549,174,42,422,40
"STATE","DISTRICT","2014-2015",164901,"MENARD ISD",15,305,11,87,21,0,20,199,305,188,0,0,30,-9999999
"STATE","DISTRICT","2014-2015",165802,"MIDLAND ACADEMY CHARTER SCHOOL",18,441,-9999999,0,35,0,35,170,441,225,-9999999,0,17,0
"STATE","DISTRICT","2014-2015",165901,"MIDLAND ISD",18,24369,1240,5450,2792,1498,1152,10292,16926,12645,235,48,1660,652
"STATE","DISTRICT","2014-2015",165902,"GREENWOOD ISD",18,2156,97,525,157,0,155,609,1051,1035,0,0,105,16
"STATE","DISTRICT","2014-2015",166901,"CAMERON ISD",06,1684,83,430,156,104,51,1199,1684,765,-9999999,-9999999,154,19
"STATE","DISTRICT","2014-2015",166902,"GAUSE ISD",06,186,12,0,15,0,15,113,186,59,-9999999,0,18,5
"STATE","DISTRICT","2014-2015",166903,"MILANO ISD",06,449,7,150,22,0,22,228,194,202,8,-9999999,33,11
"STATE","DISTRICT","2014-2015",166904,"ROCKDALE ISD",06,1594,67,433,88,0,86,1097,1594,779,9,-9999999,157,53
"STATE","DISTRICT","2014-2015",166905,"THORNDALE ISD",13,604,73,221,29,0,29,288,263,259,6,0,42,21
"STATE","DISTRICT","2014-2015",166907,"BUCKHOLTS ISD",06,176,5,76,10,0,10,139,176,93,0,0,17,9
"STATE","DISTRICT","2014-2015",167901,"GOLDTHWAITE ISD",12,603,32,162,27,0,26,287,602,224,9,9,56,47
"STATE","DISTRICT","2014-2015",167902,"MULLIN ISD",12,254,-9999999,80,-9999999,0,-9999999,231,106,196,-9999999,19,91,0
"STATE","DISTRICT","2014-2015",167904,"PRIDDY ISD",12,116,8,46,5,0,5,81,116,35,0,0,11,-9999999
"STATE","DISTRICT","2014-2015",168901,"COLORADO ISD",14,1031,69,324,21,0,21,553,1030,638,7,0,86,72
"STATE","DISTRICT","2014-2015",168902,"LORAINE ISD",14,168,-9999999,40,-9999999,0,-9999999,105,168,69,0,0,12,5
"STATE","DISTRICT","2014-2015",168903,"WESTBROOK ISD",14,296,20,98,0,0,0,96,296,133,0,0,33,16
"STATE","DISTRICT","2014-2015",169901,"BOWIE ISD",09,1707,88,570,85,0,84,850,1707,853,-9999999,11,157,133
"STATE","DISTRICT","2014-2015",169902,"NOCONA ISD",09,809,30,214,94,0,94,447,809,396,-9999999,-9999999,74,55
"STATE","DISTRICT","2014-2015",169906,"GOLD BURG ISD",09,137,10,54,-9999999,0,-9999999,57,137,37,0,-9999999,12,11
"STATE","DISTRICT","2014-2015",169908,"MONTAGUE ISD",09,124,-9999999,0,-9999999,0,-9999999,42,124,15,0,0,10,7
"STATE","DISTRICT","2014-2015",169909,"PRAIRIE VALLEY ISD",09,140,-9999999,35,0,0,0,78,62,64,0,-9999999,14,7
"STATE","DISTRICT","2014-2015",169910,"FORESTBURG ISD",09,192,-9999999,94,0,0,0,73,192,8,0,0,19,-9999999
"STATE","DISTRICT","2014-2015",169911,"SAINT JO ISD",09,257,21,105,-9999999,0,-9999999,112,257,95,0,0,33,5
"STATE","DISTRICT","2014-2015",170801,"TEXAS SERENITY ACADEMY",06,408,0,0,158,0,146,375,408,361,0,0,31,0
"STATE","DISTRICT","2014-2015",170902,"CONROE ISD",06,56363,3485,9433,7446,4368,2713,20142,16017,18810,236,99,4374,1339
"STATE","DISTRICT","2014-2015",170903,"MONTGOMERY ISD",06,7936,425,2609,205,114,89,1867,1644,1960,24,22,496,244
"STATE","DISTRICT","2014-2015",170904,"WILLIS ISD",06,6915,277,1692,1059,582,458,4006,3422,3855,72,18,501,85
"STATE","DISTRICT","2014-2015",170906,"MAGNOLIA ISD",06,12458,660,3116,1463,665,639,4887,3069,4088,42,33,1072,325
"STATE","DISTRICT","2014-2015",170907,"SPLENDORA ISD",06,3629,177,840,411,290,94,2106,3629,1941,17,11,301,140
"STATE","DISTRICT","2014-2015",170908,"NEW CANEY ISD",06,12979,983,3894,3367,3002,1046,8100,6617,7767,44,67,1245,712
"STATE","DISTRICT","2014-2015",171901,"DUMAS ISD",16,4572,236,1032,1239,117,1122,3196,1728,2658,-9999999,7,433,72
"STATE","DISTRICT","2014-2015",171902,"SUNRAY ISD",16,520,28,187,104,0,101,249,367,226,-9999999,0,42,15
"STATE","DISTRICT","2014-2015",172902,"DAINGERFIELD-LONE STAR ISD",08,1092,41,268,97,0,97,857,1092,612,0,0,147,22
"STATE","DISTRICT","2014-2015",172905,"PEWITT CISD",08,988,41,334,41,0,39,655,988,392,14,9,95,35
"STATE","DISTRICT","2014-2015",173901,"MOTLEY COUNTY ISD",17,167,18,64,0,0,0,127,167,43,0,0,15,5
"STATE","DISTRICT","2014-2015",174801,"STEPHEN F AUSTIN STATE UNIVERSITY",07,250,0,0,-9999999,0,-9999999,19,0,83,0,0,8,6
"STATE","DISTRICT","2014-2015",174901,"CHIRENO ISD",07,373,32,116,35,0,34,246,373,208,-9999999,0,28,14
"STATE","DISTRICT","2014-2015",174902,"CUSHING ISD",07,506,22,113,20,0,20,344,506,249,-9999999,0,60,0
"STATE","DISTRICT","2014-2015",174903,"GARRISON ISD",07,734,35,274,17,0,17,342,734,270,0,6,66,40
"STATE","DISTRICT","2014-2015",174904,"NACOGDOCHES ISD",07,6439,397,1447,1781,487,1280,5192,4780,4732,0,57,496,60
"STATE","DISTRICT","2014-2015",174906,"WODEN ISD",07,788,49,266,60,0,66,478,788,258,-9999999,0,35,23
"STATE","DISTRICT","2014-2015",174908,"CENTRAL HEIGHTS ISD",07,1152,74,299,59,0,59,437,525,430,-9999999,-9999999,70,33
"STATE","DISTRICT","2014-2015",174909,"MARTINSVILLE ISD",07,365,23,123,15,0,13,156,364,163,6,7,48,26
"STATE","DISTRICT","2014-2015",174910,"ETOILE ISD",07,130,5,0,0,0,0,103,130,70,0,0,17,-9999999
"STATE","DISTRICT","2014-2015",174911,"DOUGLASS ISD",07,451,22,95,13,0,11,155,0,185,12,0,45,25
"STATE","DISTRICT","2014-2015",175902,"BLOOMING GROVE ISD",12,869,38,268,74,0,68,504,0,199,5,0,56,15
"STATE","DISTRICT","2014-2015",175903,"CORSICANA ISD",12,5916,499,1604,1359,624,904,4379,5891,3521,45,28,493,319
"STATE","DISTRICT","2014-2015",175904,"DAWSON ISD",12,468,27,150,20,0,19,292,468,162,-9999999,-9999999,37,25
"STATE","DISTRICT","2014-2015",175905,"FROST ISD",12,416,36,128,59,0,59,218,416,168,0,0,28,27
"STATE","DISTRICT","2014-2015",175907,"KERENS ISD",12,629,52,216,20,0,20,491,627,256,0,-9999999,60,70
"STATE","DISTRICT","2014-2015",175910,"MILDRED ISD",12,686,40,224,16,0,15,246,686,236,16,11,50,35
"STATE","DISTRICT","2014-2015",175911,"RICE ISD",12,882,39,258,218,0,216,595,620,451,12,0,60,44
"STATE","DISTRICT","2014-2015",176901,"BURKEVILLE ISD",05,293,7,91,-9999999,0,-9999999,219,293,142,0,-9999999,23,-9999999
"STATE","DISTRICT","2014-2015",176902,"NEWTON ISD",05,1009,64,315,-9999999,0,-9999999,471,749,570,-9999999,-9999999,138,82
"STATE","DISTRICT","2014-2015",176903,"DEWEYVILLE ISD",05,653,28,219,-9999999,0,-9999999,320,653,222,0,0,68,0
"STATE","DISTRICT","2014-2015",177901,"ROSCOE COLLEGIATE ISD",14,583,22,207,45,0,45,262,372,199,0,0,27,17
"STATE","DISTRICT","2014-2015",177902,"SWEETWATER ISD",14,2232,109,466,51,0,51,1529,1060,1012,-9999999,0,251,80
"STATE","DISTRICT","2014-2015",177903,"BLACKWELL CISD",14,131,15,60,-9999999,0,-9999999,53,0,36,0,-9999999,21,7
"STATE","DISTRICT","2014-2015",177905,"HIGHLAND ISD",14,215,18,84,0,0,0,75,215,66,0,-9999999,17,9
"STATE","DISTRICT","2014-2015",178801,"DR M L GARZA-GONZALEZ CHARTER SCHO",02,185,0,20,56,56,0,155,184,162,-9999999,-9999999,-9999999,0
"STATE","DISTRICT","2014-2015",178807,"CORPUS CHRISTI MONTESSORI SCHOOL",02,163,0,0,7,0,6,37,0,9,0,0,8,-9999999
"STATE","DISTRICT","2014-2015",178808,"SEASHORE CHARTER SCHOOLS",02,471,47,10,-9999999,0,-9999999,6,0,142,52,0,30,27
"STATE","DISTRICT","2014-2015",178901,"AGUA DULCE ISD",02,397,10,100,-9999999,0,-9999999,262,397,234,0,0,29,0
"STATE","DISTRICT","2014-2015",178902,"BISHOP CISD",02,1354,98,426,64,0,63,797,1354,618,16,7,135,42
"STATE","DISTRICT","2014-2015",178903,"CALALLEN ISD",02,4012,334,961,109,0,107,1609,1831,1479,18,18,390,48
"STATE","DISTRICT","2014-2015",178904,"CORPUS CHRISTI ISD",02,38772,1182,7664,1989,1359,487,25795,31218,21774,425,69,3536,1077
"STATE","DISTRICT","2014-2015",178905,"DRISCOLL ISD",02,286,34,0,15,0,14,204,286,105,5,5,22,0
"STATE","DISTRICT","2014-2015",178906,"LONDON ISD",02,775,138,167,10,0,10,85,16,74,22,-9999999,49,0
"STATE","DISTRICT","2014-2015",178908,"PORT ARANSAS ISD",02,504,45,133,10,0,10,177,504,134,0,0,44,30
"STATE","DISTRICT","2014-2015",178909,"ROBSTOWN ISD",02,2887,287,805,111,72,27,2256,2887,1925,-9999999,-9999999,293,55
"STATE","DISTRICT","2014-2015",178912,"TULOSO-MIDWAY ISD",02,3884,210,907,187,129,42,2031,667,1487,24,5,400,131
"STATE","DISTRICT","2014-2015",178913,"BANQUETE ISD",02,912,63,266,29,0,30,632,911,409,-9999999,8,79,11
"STATE","DISTRICT","2014-2015",178914,"FLOUR BLUFF ISD",02,5793,602,1564,178,0,176,2457,2929,2382,108,15,599,133
"STATE","DISTRICT","2014-2015",178915,"WEST OSO ISD",02,1987,93,709,102,65,26,1841,1987,1366,-9999999,8,209,36
"STATE","DISTRICT","2014-2015",179901,"PERRYTON ISD",16,2425,47,611,783,0,766,1322,1827,1574,-9999999,-9999999,167,6
"STATE","DISTRICT","2014-2015",180901,"BOYS RANCH ISD",16,281,13,103,0,0,0,226,281,240,0,0,43,7
"STATE","DISTRICT","2014-2015",180902,"VEGA ISD",16,359,13,139,-9999999,0,-9999999,108,359,95,0,0,28,-9999999
"STATE","DISTRICT","2014-2015",180903,"ADRIAN ISD",16,117,-9999999,51,11,0,10,76,117,40,0,0,18,8
"STATE","DISTRICT","2014-2015",180904,"WILDORADO ISD",16,92,0,0,-9999999,0,-9999999,29,92,-9999999,-9999999,0,-9999999,0
"STATE","DISTRICT","2014-2015",181901,"BRIDGE CITY ISD",05,2818,158,595,141,23,106,983,2818,903,24,9,223,29
"STATE","DISTRICT","2014-2015",181905,"ORANGEFIELD ISD",05,1782,72,502,39,0,43,683,719,670,-9999999,11,130,31
"STATE","DISTRICT","2014-2015",181906,"WEST ORANGE-COVE CISD",05,2411,94,493,128,0,118,2172,2409,1327,-9999999,13,271,39
"STATE","DISTRICT","2014-2015",181907,"VIDOR ISD",05,4881,255,1206,34,0,34,2532,0,2358,23,13,631,163
"STATE","DISTRICT","2014-2015",181908,"LITTLE CYPRESS-MAURICEVILLE CISD",05,3342,95,938,73,0,73,1302,1525,1454,-9999999,33,422,100
"STATE","DISTRICT","2014-2015",182901,"GORDON ISD",11,201,5,93,0,0,0,72,0,59,0,0,19,-9999999
"STATE","DISTRICT","2014-2015",182902,"GRAFORD ISD",11,335,42,95,7,0,7,171,197,158,-9999999,0,26,16
"STATE","DISTRICT","2014-2015",182903,"MINERAL WELLS ISD",11,3344,165,900,342,175,126,2405,1929,1934,26,21,277,167
"STATE","DISTRICT","2014-2015",182904,"SANTO ISD",11,479,52,138,22,0,22,224,219,196,5,0,44,37
"STATE","DISTRICT","2014-2015",182905,"STRAWN ISD",11,172,15,59,15,0,15,100,172,60,0,0,17,0
"STATE","DISTRICT","2014-2015",182906,"PALO PINTO ISD",11,124,-9999999,0,6,0,6,68,124,28,0,0,8,-9999999
"STATE","DISTRICT","2014-2015",183801,"PANOLA CHARTER SCHOOL",07,155,10,130,0,0,0,56,0,70,-9999999,0,16,6
"STATE","DISTRICT","2014-2015",183901,"BECKVILLE ISD",07,704,12,263,18,0,18,234,704,249,-9999999,-9999999,41,47
"STATE","DISTRICT","2014-2015",183902,"CARTHAGE ISD",07,2719,171,765,239,0,239,1404,2719,1233,6,-9999999,281,45
"STATE","DISTRICT","2014-2015",183904,"GARY ISD",07,458,5,123,16,0,16,216,458,17,0,0,45,15
"STATE","DISTRICT","2014-2015",184801,"CROSSTIMBERS ACADEMY",11,93,0,75,0,0,0,41,93,72,-9999999,0,7,7
"STATE","DISTRICT","2014-2015",184901,"POOLVILLE ISD",11,536,38,154,29,0,29,303,379,224,8,0,44,23
"STATE","DISTRICT","2014-2015",184902,"SPRINGTOWN ISD",11,3357,146,730,157,0,151,1821,1927,1756,47,32,298,110
"STATE","DISTRICT","2014-2015",184903,"WEATHERFORD ISD",11,7735,565,2145,620,368,259,3270,3182,3493,152,42,700,246
"STATE","DISTRICT","2014-2015",184904,"MILLSAP ISD",11,880,41,275,21,0,21,355,0,333,0,-9999999,68,12
"STATE","DISTRICT","2014-2015",184907,"ALEDO ISD",11,5037,340,928,129,0,128,630,2129,1046,141,6,337,107
"STATE","DISTRICT","2014-2015",184908,"PEASTER ISD",11,1091,50,328,29,0,28,345,121,351,16,-9999999,106,18
"STATE","DISTRICT","2014-2015",184909,"BROCK ISD",11,1175,54,339,25,0,25,118,553,289,29,-9999999,70,29
"STATE","DISTRICT","2014-2015",184911,"GARNER ISD",11,199,17,0,6,0,6,106,199,65,6,-9999999,16,-9999999
"STATE","DISTRICT","2014-2015",185901,"BOVINA ISD",16,485,14,106,127,0,127,410,485,310,-9999999,0,25,-9999999
"STATE","DISTRICT","2014-2015",185902,"FARWELL ISD",16,552,30,175,85,0,79,344,551,284,-9999999,0,44,8
"STATE","DISTRICT","2014-2015",185903,"FRIONA ISD",16,1150,63,238,285,84,169,907,1150,656,-9999999,10,109,50
"STATE","DISTRICT","2014-2015",185904,"LAZBUDDIE ISD",16,194,-9999999,46,22,0,22,140,194,132,0,-9999999,19,-9999999
"STATE","DISTRICT","2014-2015",186901,"BUENA VISTA ISD",18,177,-9999999,83,27,0,26,94,177,48,0,0,-9999999,0
"STATE","DISTRICT","2014-2015",186902,"FORT STOCKTON ISD",18,2486,73,551,278,168,85,1529,2486,1553,0,0,145,50
"STATE","DISTRICT","2014-2015",186903,"IRAAN-SHEFFIELD ISD",18,545,-9999999,123,53,0,52,241,544,329,0,0,56,-9999999
"STATE","DISTRICT","2014-2015",187901,"BIG SANDY ISD",06,500,62,126,0,0,0,261,500,195,-9999999,9,55,21
"STATE","DISTRICT","2014-2015",187903,"GOODRICH ISD",06,241,-9999999,70,40,0,39,209,241,129,-9999999,-9999999,18,0
"STATE","DISTRICT","2014-2015",187904,"CORRIGAN-CAMDEN ISD",06,988,42,304,117,0,110,728,988,441,11,16,109,75
"STATE","DISTRICT","2014-2015",187906,"LEGGETT ISD",06,168,11,50,10,0,10,134,168,107,0,0,19,-9999999
"STATE","DISTRICT","2014-2015",187907,"LIVINGSTON ISD",06,4059,156,1162,291,66,214,2746,2031,2217,-9999999,18,415,114
"STATE","DISTRICT","2014-2015",187910,"ONALASKA ISD",06,894,40,229,5,0,5,651,893,497,-9999999,5,102,9
"STATE","DISTRICT","2014-2015",188901,"AMARILLO ISD",16,33576,1586,8833,4964,1568,3392,22510,21122,16141,266,178,3185,603
"STATE","DISTRICT","2014-2015",188902,"RIVER ROAD ISD",16,1312,87,338,35,0,33,802,742,650,6,-9999999,134,44
"STATE","DISTRICT","2014-2015",188903,"HIGHLAND PARK ISD",16,888,42,298,58,0,57,486,888,329,7,-9999999,94,32
"STATE","DISTRICT","2014-2015",188904,"BUSHLAND ISD",16,1494,133,669,10,0,9,315,528,372,18,-9999999,123,97
"STATE","DISTRICT","2014-2015",189901,"MARFA ISD",18,351,15,79,55,0,54,241,351,173,0,0,38,0
"STATE","DISTRICT","2014-2015",189902,"PRESIDIO ISD",18,1375,69,356,799,536,263,1224,1375,1015,0,0,101,0
"STATE","DISTRICT","2014-2015",190903,"RAINS ISD",07,1637,94,386,85,0,85,992,1637,673,11,17,172,147
"STATE","DISTRICT","2014-2015",191901,"CANYON ISD",16,9419,282,2364,150,0,146,2476,2458,2565,160,85,892,188
"STATE","DISTRICT","2014-2015",192901,"REAGAN COUNTY ISD",18,888,26,237,108,0,107,310,643,597,-9999999,0,60,12
"STATE","DISTRICT","2014-2015",193801,"BIG SPRINGS CHARTER SCHOOL",20,232,0,88,-9999999,0,-9999999,161,232,198,0,65,98,-9999999
"STATE","DISTRICT","2014-2015",193902,"LEAKEY ISD",20,237,8,101,20,0,20,151,237,73,0,-9999999,23,11
"STATE","DISTRICT","2014-2015",194902,"AVERY ISD",08,366,19,107,7,0,6,193,366,140,-9999999,0,49,13
"STATE","DISTRICT","2014-2015",194903,"RIVERCREST ISD",08,677,78,200,23,0,23,395,309,312,0,6,73,39
"STATE","DISTRICT","2014-2015",194904,"CLARKSVILLE ISD",08,613,39,135,64,0,62,546,613,410,-9999999,-9999999,60,8
"STATE","DISTRICT","2014-2015",194905,"DETROIT ISD",08,536,22,175,6,0,6,346,536,209,-9999999,0,74,24
"STATE","DISTRICT","2014-2015",195901,"PECOS-BARSTOW-TOYAH ISD",18,2433,150,609,229,164,53,1680,2430,1063,0,0,208,42
"STATE","DISTRICT","2014-2015",195902,"BALMORHEA ISD",18,161,-9999999,55,10,0,10,137,161,97,0,0,15,0
"STATE","DISTRICT","2014-2015",196901,"AUSTWELL-TIVOLI ISD",03,163,14,62,0,0,0,84,163,55,0,0,10,-9999999
"STATE","DISTRICT","2014-2015",196902,"WOODSBORO ISD",03,528,58,161,0,0,0,264,295,274,7,-9999999,66,9
"STATE","DISTRICT","2014-2015",196903,"REFUGIO ISD",03,752,29,97,35,0,34,453,439,416,5,5,64,35
"STATE","DISTRICT","2014-2015",197902,"MIAMI ISD",16,209,15,43,0,0,0,38,209,28,-9999999,0,13,-9999999
"STATE","DISTRICT","2014-2015",198901,"BREMOND ISD",06,446,44,116,14,0,14,206,210,189,0,-9999999,43,27
"STATE","DISTRICT","2014-2015",198902,"CALVERT ISD",06,169,15,53,0,0,0,129,169,30,0,0,24,0
"STATE","DISTRICT","2014-2015",198903,"FRANKLIN ISD",06,1103,85,298,26,0,26,420,475,332,-9999999,0,110,43
"STATE","DISTRICT","2014-2015",198905,"HEARNE ISD",06,935,37,206,129,0,122,846,935,458,0,-9999999,118,18
"STATE","DISTRICT","2014-2015",198906,"MUMFORD ISD",06,612,74,97,92,0,92,466,612,212,0,0,50,0
"STATE","DISTRICT","2014-2015",199901,"ROCKWALL ISD",10,14992,1079,3868,1109,491,608,3719,3413,4560,134,33,1334,717
"STATE","DISTRICT","2014-2015",199902,"ROYSE CITY ISD",10,5070,552,1286,452,146,298,1835,2072,1898,71,15,391,231
"STATE","DISTRICT","2014-2015",200901,"BALLINGER ISD",15,964,78,269,20,0,20,555,482,448,11,9,76,86
"STATE","DISTRICT","2014-2015",200902,"MILES ISD",15,438,31,143,23,0,23,147,234,211,5,-9999999,31,20
"STATE","DISTRICT","2014-2015",200904,"WINTERS ISD",15,589,62,171,22,0,18,439,589,333,0,-9999999,54,68
"STATE","DISTRICT","2014-2015",200906,"OLFEN ISD",15,56,0,0,-9999999,0,-9999999,39,0,15,-9999999,0,7,-9999999
"STATE","DISTRICT","2014-2015",201902,"HENDERSON ISD",07,3467,188,829,413,67,307,2134,2492,1623,18,18,280,0
"STATE","DISTRICT","2014-2015",201903,"LANEVILLE ISD",07,172,11,47,21,0,21,165,172,121,0,-9999999,19,5
"STATE","DISTRICT","2014-2015",201904,"LEVERETTS CHAPEL ISD",07,277,22,53,55,0,55,190,277,139,-9999999,0,11,8
"STATE","DISTRICT","2014-2015",201907,"MOUNT ENTERPRISE ISD",07,410,41,129,9,0,9,211,410,183,-9999999,-9999999,42,17
"STATE","DISTRICT","2014-2015",201908,"OVERTON ISD",07,510,42,145,5,0,5,249,510,261,-9999999,0,43,40
"STATE","DISTRICT","2014-2015",201910,"TATUM ISD",07,1716,153,446,176,0,168,952,1716,722,0,-9999999,123,53
"STATE","DISTRICT","2014-2015",201913,"CARLISLE ISD",07,661,23,163,191,41,62,524,661,350,-9999999,-9999999,42,37
"STATE","DISTRICT","2014-2015",201914,"WEST RUSK COUNTY CONSOLIDATED ISD",07,1077,31,276,111,0,111,685,1077,642,-9999999,-9999999,97,0
"STATE","DISTRICT","2014-2015",202903,"HEMPHILL ISD",07,881,54,180,21,0,21,516,881,414,-9999999,-9999999,96,59
"STATE","DISTRICT","2014-2015",202905,"WEST SABINE ISD",07,690,58,210,6,0,7,532,690,378,0,-9999999,67,44
"STATE","DISTRICT","2014-2015",203901,"SAN AUGUSTINE ISD",07,768,60,244,74,0,73,614,768,547,7,8,99,13
"STATE","DISTRICT","2014-2015",203902,"BROADDUS ISD",07,419,43,114,9,0,10,315,419,226,0,-9999999,40,10
"STATE","DISTRICT","2014-2015",204901,"COLDSPRING-OAKHURST CISD",06,1526,86,464,17,0,12,951,1526,909,5,-9999999,139,44
"STATE","DISTRICT","2014-2015",204904,"SHEPHERD ISD",06,1924,79,578,221,32,188,1360,1402,1272,5,12,130,63
"STATE","DISTRICT","2014-2015",205901,"ARANSAS PASS ISD",02,1849,61,444,156,93,54,1312,1849,858,37,-9999999,180,59
"STATE","DISTRICT","2014-2015",205902,"GREGORY-PORTLAND ISD",02,4597,323,629,132,0,128,1908,2119,2113,57,13,435,178
"STATE","DISTRICT","2014-2015",205903,"INGLESIDE ISD",02,2292,62,510,162,0,157,1118,2292,1067,33,10,170,101
"STATE","DISTRICT","2014-2015",205904,"MATHIS ISD",02,1708,44,313,52,29,7,1445,1708,999,25,6,165,15
"STATE","DISTRICT","2014-2015",205905,"ODEM-EDROY ISD",02,1007,60,270,41,0,39,711,1007,435,-9999999,-9999999,61,52
"STATE","DISTRICT","2014-2015",205906,"SINTON ISD",02,2190,144,612,25,0,25,1551,2172,1352,12,0,199,104
"STATE","DISTRICT","2014-2015",205907,"TAFT ISD",02,1110,62,338,24,0,23,959,778,722,-9999999,0,117,0
"STATE","DISTRICT","2014-2015",206901,"SAN SABA ISD",15,712,54,175,118,0,116,468,711,305,-9999999,14,78,21
"STATE","DISTRICT","2014-2015",206902,"RICHLAND SPRINGS ISD",15,117,0,34,0,0,0,71,117,24,0,0,15,-9999999
"STATE","DISTRICT","2014-2015",206903,"CHEROKEE ISD",15,113,-9999999,41,5,0,5,77,113,63,0,6,13,6
"STATE","DISTRICT","2014-2015",207901,"SCHLEICHER ISD",15,598,14,154,44,0,44,266,598,311,0,0,45,23
"STATE","DISTRICT","2014-2015",208901,"HERMLEIGH ISD",14,236,9,87,12,0,12,85,236,51,0,0,19,15
"STATE","DISTRICT","2014-2015",208902,"SNYDER ISD",14,2889,121,630,274,111,131,1363,1648,1508,24,6,243,67
"STATE","DISTRICT","2014-2015",208903,"IRA ISD",14,261,10,113,-9999999,0,-9999999,61,0,100,0,0,13,-9999999
"STATE","DISTRICT","2014-2015",209901,"ALBANY ISD",14,488,14,143,10,0,10,183,488,180,-9999999,0,45,10
"STATE","DISTRICT","2014-2015",209902,"MORAN ISD",14,99,7,47,0,0,0,76,99,32,-9999999,-9999999,20,6
"STATE","DISTRICT","2014-2015",210901,"CENTER ISD",07,2787,159,735,873,164,689,2061,2787,1789,-9999999,-9999999,256,87
"STATE","DISTRICT","2014-2015",210902,"JOAQUIN ISD",07,721,39,222,50,0,50,441,720,332,0,-9999999,79,48
"STATE","DISTRICT","2014-2015",210903,"SHELBYVILLE ISD",07,832,18,244,47,0,47,509,832,366,5,9,90,0
